class,image_path,name,xmax,xmin,ymax,ymin
2,c94ce40c7d1da7a9479b1f2f18100123.jpg,POTHOLES,1008,720,564,429
7,c94ce40c7d1da7a9479b1f2f18100123.jpg,BAD_BILLBOARD,141,-37,132,-1
7,c94ce40c7d1da7a9479b1f2f18100123.jpg,BAD_BILLBOARD,918,633,141,-17
7,c94ce40c7d1da7a9479b1f2f18100123.jpg,BAD_BILLBOARD,1005,796,151,-25
9,dfd70e0c3cfec49096e5d270008c2bf2.jpg,CLUTTER_SIDEWALK,587,-89,347,196
9,dfd70e0c3cfec49096e5d270008c2bf2.jpg,CLUTTER_SIDEWALK,943,273,354,199
3,dfd70e0c3cfec49096e5d270008c2bf2.jpg,GARBAGE,341,277,188,138
3,c68662c04adcb397fef4c9d51ebcbcf2.jpg,GARBAGE,840,756,328,249
3,ab2a2ace453b8c1d476a765c58cd96cc.jpg,GARBAGE,973,898,278,206
3,370ef461e7d8c28a59b06cbf2465a372.jpg,GARBAGE,184,117,280,248
3,370ef461e7d8c28a59b06cbf2465a372.jpg,GARBAGE,358,302,281,252
3,370ef461e7d8c28a59b06cbf2465a372.jpg,GARBAGE,979,754,453,332
3,6f0aee1256bac622f15d28837b54da44.jpg,GARBAGE,754,667,294,242
3,6f0aee1256bac622f15d28837b54da44.jpg,GARBAGE,712,623,300,242
3,6f0aee1256bac622f15d28837b54da44.jpg,GARBAGE,645,553,279,231
3,6f0aee1256bac622f15d28837b54da44.jpg,GARBAGE,406,357,275,241
3,6f0aee1256bac622f15d28837b54da44.jpg,GARBAGE,119,32,269,214
3,3c617c5691999e9ff9d59f388a46326f.jpg,GARBAGE,399,343,310,272
3,3c617c5691999e9ff9d59f388a46326f.jpg,GARBAGE,413,368,328,287
3,3c617c5691999e9ff9d59f388a46326f.jpg,GARBAGE,102,9,282,206
3,3c617c5691999e9ff9d59f388a46326f.jpg,GARBAGE,202,135,330,287
7,3c617c5691999e9ff9d59f388a46326f.jpg,BAD_BILLBOARD,489,217,172,29
7,a46b5f59d9d1552f4a579fab87d98354.jpg,BAD_BILLBOARD,140,14,200,108
3,c3b02d4436275fa700f8209a4a5ebd52.jpg,GARBAGE,568,463,292,213
9,ae1e6137df565483b66c26db3362581b.jpg,CLUTTER_SIDEWALK,552,-145,590,188
9,ae1e6137df565483b66c26db3362581b.jpg,CLUTTER_SIDEWALK,999,266,585,239
3,ae1e6137df565483b66c26db3362581b.jpg,GARBAGE,325,70,418,286
3,ae1e6137df565483b66c26db3362581b.jpg,GARBAGE,626,361,465,347
3,ae1e6137df565483b66c26db3362581b.jpg,GARBAGE,814,561,402,250
3,448ae2cd97d05b284690cfbe0c14568e.jpg,GARBAGE,891,737,298,192
3,448ae2cd97d05b284690cfbe0c14568e.jpg,GARBAGE,776,599,326,172
2,448ae2cd97d05b284690cfbe0c14568e.jpg,POTHOLES,335,112,467,265
2,448ae2cd97d05b284690cfbe0c14568e.jpg,POTHOLES,384,177,540,335
2,448ae2cd97d05b284690cfbe0c14568e.jpg,POTHOLES,647,357,493,322
2,448ae2cd97d05b284690cfbe0c14568e.jpg,POTHOLES,976,745,470,315
7,5aecb1c60f9b31a29da37e7980e60ace.jpg,BAD_BILLBOARD,1000,794,143,-2
8,b48965a8d535fe813983c3c113c527d4.jpg,SAND_ON_ROAD,657,561,221,159
3,4f9768ebaa2de682f46c955906e6c9e0.jpg,GARBAGE,396,273,305,221
3,4f9768ebaa2de682f46c955906e6c9e0.jpg,GARBAGE,168,107,354,297
9,4f9768ebaa2de682f46c955906e6c9e0.jpg,CLUTTER_SIDEWALK,346,-41,333,196
9,4f9768ebaa2de682f46c955906e6c9e0.jpg,CLUTTER_SIDEWALK,824,293,351,187
2,b104f78ad38c951c9befc8847be61ac3.jpg,POTHOLES,525,267,437,298
2,b104f78ad38c951c9befc8847be61ac3.jpg,POTHOLES,315,51,430,321
3,b016584ee32a27a49d9162335bbd4396.jpg,GARBAGE,642,561,326,250
3,b016584ee32a27a49d9162335bbd4396.jpg,GARBAGE,502,429,319,230
7,b016584ee32a27a49d9162335bbd4396.jpg,BAD_BILLBOARD,706,313,163,-49
7,b016584ee32a27a49d9162335bbd4396.jpg,BAD_BILLBOARD,898,527,149,-14
7,b016584ee32a27a49d9162335bbd4396.jpg,BAD_BILLBOARD,508,122,142,-35
7,b016584ee32a27a49d9162335bbd4396.jpg,BAD_BILLBOARD,328,-95,115,-27
3,737cf9b9b0d00a7b002b37e95b791bd4.jpg,GARBAGE,397,300,311,225
3,737cf9b9b0d00a7b002b37e95b791bd4.jpg,GARBAGE,272,161,287,207
3,737cf9b9b0d00a7b002b37e95b791bd4.jpg,GARBAGE,384,208,345,278
3,737cf9b9b0d00a7b002b37e95b791bd4.jpg,GARBAGE,271,191,362,266
3,737cf9b9b0d00a7b002b37e95b791bd4.jpg,GARBAGE,209,117,348,300
3,737cf9b9b0d00a7b002b37e95b791bd4.jpg,GARBAGE,134,-32,367,277
3,737cf9b9b0d00a7b002b37e95b791bd4.jpg,GARBAGE,244,90,427,331
3,737cf9b9b0d00a7b002b37e95b791bd4.jpg,GARBAGE,202,-49,483,349
3,737cf9b9b0d00a7b002b37e95b791bd4.jpg,GARBAGE,660,579,234,155
3,737cf9b9b0d00a7b002b37e95b791bd4.jpg,GARBAGE,856,672,271,177
2,737cf9b9b0d00a7b002b37e95b791bd4.jpg,POTHOLES,530,292,463,329
2,737cf9b9b0d00a7b002b37e95b791bd4.jpg,POTHOLES,531,119,547,397
2,737cf9b9b0d00a7b002b37e95b791bd4.jpg,POTHOLES,906,655,542,326
7,05aed6343f0e9f082df7b36a35e81b9e.jpg,BAD_BILLBOARD,882,766,169,114
7,05aed6343f0e9f082df7b36a35e81b9e.jpg,BAD_BILLBOARD,751,682,184,133
7,05aed6343f0e9f082df7b36a35e81b9e.jpg,BAD_BILLBOARD,705,638,195,149
2,8245b0f57317c297db6c6965479b7124.jpg,POTHOLES,581,415,354,212
2,8245b0f57317c297db6c6965479b7124.jpg,POTHOLES,739,497,598,216
2,8245b0f57317c297db6c6965479b7124.jpg,POTHOLES,579,341,572,260
9,1c9da03f7d61a799a7597188c4cf6e02.jpg,CLUTTER_SIDEWALK,353,87,280,207
9,1c9da03f7d61a799a7597188c4cf6e02.jpg,CLUTTER_SIDEWALK,206,-19,315,217
3,1c9da03f7d61a799a7597188c4cf6e02.jpg,GARBAGE,130,89,215,178
9,8f5ac243dba1c75a4b4b150ef9b7a7f3.jpg,CLUTTER_SIDEWALK,357,4,304,211
9,8f5ac243dba1c75a4b4b150ef9b7a7f3.jpg,CLUTTER_SIDEWALK,734,192,340,204
9,8f5ac243dba1c75a4b4b150ef9b7a7f3.jpg,CLUTTER_SIDEWALK,958,607,318,212
2,772ed2eb28f75264a02e974d2f453e7c.jpg,POTHOLES,520,433,307,200
4,17d950d358da3209f0a0af90a4d6ea7c.jpg,CONSTRUCTION_ROAD,614,-136,431,159
4,17d950d358da3209f0a0af90a4d6ea7c.jpg,CONSTRUCTION_ROAD,827,408,278,181
4,17d950d358da3209f0a0af90a4d6ea7c.jpg,CONSTRUCTION_ROAD,303,33,222,171
4,17d950d358da3209f0a0af90a4d6ea7c.jpg,CONSTRUCTION_ROAD,626,301,206,150
4,17d950d358da3209f0a0af90a4d6ea7c.jpg,CONSTRUCTION_ROAD,856,591,194,143
2,333938a5985baa774b6013cb6b0e7830.jpg,POTHOLES,533,359,533,413
2,333938a5985baa774b6013cb6b0e7830.jpg,POTHOLES,397,137,544,416
3,270c3a56f6a9abef21d61aec1eb53e88.jpg,GARBAGE,289,168,186,95
3,270c3a56f6a9abef21d61aec1eb53e88.jpg,GARBAGE,218,81,170,92
3,270c3a56f6a9abef21d61aec1eb53e88.jpg,GARBAGE,134,28,155,98
3,270c3a56f6a9abef21d61aec1eb53e88.jpg,GARBAGE,126,10,203,128
3,270c3a56f6a9abef21d61aec1eb53e88.jpg,GARBAGE,247,123,199,136
3,270c3a56f6a9abef21d61aec1eb53e88.jpg,GARBAGE,294,204,188,138
3,270c3a56f6a9abef21d61aec1eb53e88.jpg,GARBAGE,368,269,198,138
3,270c3a56f6a9abef21d61aec1eb53e88.jpg,GARBAGE,437,339,195,125
3,270c3a56f6a9abef21d61aec1eb53e88.jpg,GARBAGE,480,407,191,111
3,270c3a56f6a9abef21d61aec1eb53e88.jpg,GARBAGE,642,488,193,104
3,270c3a56f6a9abef21d61aec1eb53e88.jpg,GARBAGE,691,591,186,104
3,270c3a56f6a9abef21d61aec1eb53e88.jpg,GARBAGE,754,642,200,90
3,270c3a56f6a9abef21d61aec1eb53e88.jpg,GARBAGE,862,709,187,110
3,270c3a56f6a9abef21d61aec1eb53e88.jpg,GARBAGE,918,811,176,117
3,270c3a56f6a9abef21d61aec1eb53e88.jpg,GARBAGE,974,872,225,103
3,270c3a56f6a9abef21d61aec1eb53e88.jpg,GARBAGE,924,798,229,133
9,270c3a56f6a9abef21d61aec1eb53e88.jpg,CLUTTER_SIDEWALK,386,-39,330,188
9,270c3a56f6a9abef21d61aec1eb53e88.jpg,CLUTTER_SIDEWALK,571,282,321,206
9,270c3a56f6a9abef21d61aec1eb53e88.jpg,CLUTTER_SIDEWALK,904,469,339,188
3,cf68fc37ade51562dc65e9f06e8a11c8.jpg,GARBAGE,215,102,449,345
4,1ccd1528bb07889e87c1920def8d06e0.jpg,CONSTRUCTION_ROAD,964,534,369,74
4,1ccd1528bb07889e87c1920def8d06e0.jpg,CONSTRUCTION_ROAD,705,306,381,93
4,1ccd1528bb07889e87c1920def8d06e0.jpg,CONSTRUCTION_ROAD,507,-67,415,88
3,503f037a91bd81ead18654a25c685536.jpg,GARBAGE,362,309,240,187
3,02b05815d48445a62c62e2e395266797.jpg,GARBAGE,300,244,316,267
2,48cdb62e92b78928f4f3676b497942d7.jpg,POTHOLES,758,407,500,218
2,48cdb62e92b78928f4f3676b497942d7.jpg,POTHOLES,518,205,541,351
2,48cdb62e92b78928f4f3676b497942d7.jpg,POTHOLES,723,403,597,329
3,f399d69cac8e381e586178d311bd8a19.jpg,GARBAGE,531,433,312,249
3,f399d69cac8e381e586178d311bd8a19.jpg,GARBAGE,521,465,333,284
4,6981881ba3ecbcd5552272b00a153c95.jpg,CONSTRUCTION_ROAD,739,509,286,115
4,6981881ba3ecbcd5552272b00a153c95.jpg,CONSTRUCTION_ROAD,1045,527,433,-8
4,6981881ba3ecbcd5552272b00a153c95.jpg,CONSTRUCTION_ROAD,478,343,248,155
4,6981881ba3ecbcd5552272b00a153c95.jpg,CONSTRUCTION_ROAD,397,209,271,131
4,6981881ba3ecbcd5552272b00a153c95.jpg,CONSTRUCTION_ROAD,314,84,289,150
4,6981881ba3ecbcd5552272b00a153c95.jpg,CONSTRUCTION_ROAD,188,-21,289,151
7,6981881ba3ecbcd5552272b00a153c95.jpg,BAD_BILLBOARD,932,783,180,106
3,3d0f6cc4ec77770e976a2290ccf324f0.jpg,GARBAGE,191,117,209,139
3,3d0f6cc4ec77770e976a2290ccf324f0.jpg,GARBAGE,200,114,305,229
5,3d0f6cc4ec77770e976a2290ccf324f0.jpg,BROKEN_SIGNAGE,533,393,210,139
5,952fb8c4f52d4abbd1c4734a20918d74.jpg,BROKEN_SIGNAGE,796,675,280,40
3,39491770a4c134e2ea831ce97b8cab48.jpg,GARBAGE,682,499,300,184
3,39491770a4c134e2ea831ce97b8cab48.jpg,GARBAGE,724,452,390,185
3,39491770a4c134e2ea831ce97b8cab48.jpg,GARBAGE,821,610,379,208
3,39491770a4c134e2ea831ce97b8cab48.jpg,GARBAGE,896,658,364,184
3,39491770a4c134e2ea831ce97b8cab48.jpg,GARBAGE,201,36,307,181
3,39491770a4c134e2ea831ce97b8cab48.jpg,GARBAGE,195,48,449,283
3,39491770a4c134e2ea831ce97b8cab48.jpg,GARBAGE,265,137,427,348
3,39491770a4c134e2ea831ce97b8cab48.jpg,GARBAGE,375,246,437,334
0,0f79fe879fa3fa646f149de86b1642e9.jpg,GRAFFITI,519,354,215,102
0,0f79fe879fa3fa646f149de86b1642e9.jpg,GRAFFITI,581,480,173,101
2,03013ade52e4c7b905a5dd0ff7351053.jpg,POTHOLES,608,435,586,292
3,9d8b5a6c243964149124d57760b7b3fb.jpg,GARBAGE,387,288,271,187
3,9d8b5a6c243964149124d57760b7b3fb.jpg,GARBAGE,735,638,378,306
3,9d8b5a6c243964149124d57760b7b3fb.jpg,GARBAGE,951,890,332,268
3,85d86e8d91e10777fb05fb82d78e4ab1.jpg,GARBAGE,565,499,270,231
9,7caf1d0fa1492e74343ea7d6b41cea0c.jpg,CLUTTER_SIDEWALK,464,19,385,183
9,7caf1d0fa1492e74343ea7d6b41cea0c.jpg,CLUTTER_SIDEWALK,920,354,437,209
3,7caf1d0fa1492e74343ea7d6b41cea0c.jpg,GARBAGE,318,160,328,231
2,b8d2994297561cb66e9d7973503dcad7.jpg,POTHOLES,380,227,295,151
2,b8d2994297561cb66e9d7973503dcad7.jpg,POTHOLES,302,67,319,182
2,b8d2994297561cb66e9d7973503dcad7.jpg,POTHOLES,360,99,391,228
2,b8d2994297561cb66e9d7973503dcad7.jpg,POTHOLES,433,346,228,165
3,b8d2994297561cb66e9d7973503dcad7.jpg,GARBAGE,821,722,235,122
8,b8d2994297561cb66e9d7973503dcad7.jpg,SAND_ON_ROAD,970,780,252,112
8,b8d2994297561cb66e9d7973503dcad7.jpg,SAND_ON_ROAD,762,636,229,114
8,b8d2994297561cb66e9d7973503dcad7.jpg,SAND_ON_ROAD,682,549,211,135
7,8bced80c42e14a974a6beff5bbc69073.jpg,BAD_BILLBOARD,966,839,150,60
4,2bf66809352a6d53ac638c6eba483670.jpg,CONSTRUCTION_ROAD,478,245,278,140
4,2bf66809352a6d53ac638c6eba483670.jpg,CONSTRUCTION_ROAD,411,0,373,100
3,3d75166885ae440baa61f9bff2fb6d31.jpg,GARBAGE,852,791,254,209
3,3d75166885ae440baa61f9bff2fb6d31.jpg,GARBAGE,750,703,268,215
0,b0277500e61e5a54f0bd16eb19188622.jpg,GRAFFITI,748,624,233,171
10,b0277500e61e5a54f0bd16eb19188622.jpg,UNKEPT_FACADE,872,693,291,138
10,b0277500e61e5a54f0bd16eb19188622.jpg,UNKEPT_FACADE,994,796,304,205
3,c8109a3858c7ef6011d306d598ab2530.jpg,GARBAGE,418,339,261,173
3,c8109a3858c7ef6011d306d598ab2530.jpg,GARBAGE,785,687,247,174
7,76f2cdc3d303178779bcbcfcee250bcd.jpg,BAD_BILLBOARD,980,805,167,91
4,181407dbb6b77f549ae74a6b5e6de7c4.jpg,CONSTRUCTION_ROAD,540,-64,473,144
4,181407dbb6b77f549ae74a6b5e6de7c4.jpg,CONSTRUCTION_ROAD,1026,243,489,121
3,181407dbb6b77f549ae74a6b5e6de7c4.jpg,GARBAGE,250,91,251,141
9,938a33230e1a843b5fc3ce6e4bf2101e.jpg,CLUTTER_SIDEWALK,397,-77,379,187
9,938a33230e1a843b5fc3ce6e4bf2101e.jpg,CLUTTER_SIDEWALK,826,184,400,203
3,938a33230e1a843b5fc3ce6e4bf2101e.jpg,GARBAGE,984,871,237,155
3,938a33230e1a843b5fc3ce6e4bf2101e.jpg,GARBAGE,894,806,219,165
3,938a33230e1a843b5fc3ce6e4bf2101e.jpg,GARBAGE,873,756,231,151
3,938a33230e1a843b5fc3ce6e4bf2101e.jpg,GARBAGE,823,723,225,146
3,938a33230e1a843b5fc3ce6e4bf2101e.jpg,GARBAGE,765,680,202,151
3,938a33230e1a843b5fc3ce6e4bf2101e.jpg,GARBAGE,698,606,212,156
3,938a33230e1a843b5fc3ce6e4bf2101e.jpg,GARBAGE,574,460,192,137
3,938a33230e1a843b5fc3ce6e4bf2101e.jpg,GARBAGE,489,389,206,140
3,938a33230e1a843b5fc3ce6e4bf2101e.jpg,GARBAGE,433,368,188,151
3,938a33230e1a843b5fc3ce6e4bf2101e.jpg,GARBAGE,372,306,202,142
3,938a33230e1a843b5fc3ce6e4bf2101e.jpg,GARBAGE,344,274,197,141
3,938a33230e1a843b5fc3ce6e4bf2101e.jpg,GARBAGE,312,227,191,136
3,938a33230e1a843b5fc3ce6e4bf2101e.jpg,GARBAGE,214,145,209,145
4,edd502db33b9e5c01f5c699ef2649531.jpg,CONSTRUCTION_ROAD,1035,685,323,192
4,743c2172ea1336be5d0c5a1d91cc0543.jpg,CONSTRUCTION_ROAD,400,169,133,57
7,eef2b1ed592fbccf5e6c6a89946d0c71.jpg,BAD_BILLBOARD,991,762,216,130
1,eef2b1ed592fbccf5e6c6a89946d0c71.jpg,FADED_SIGNAGE,457,264,248,107
3,f71c7b06575dc9bb2d8ef1dca22260c5.jpg,GARBAGE,656,580,270,220
3,f4d3b176ed9a39837f4ee6dfcd93f5e6.jpg,GARBAGE,937,815,335,248
3,f4d3b176ed9a39837f4ee6dfcd93f5e6.jpg,GARBAGE,401,300,310,250
3,f4d3b176ed9a39837f4ee6dfcd93f5e6.jpg,GARBAGE,467,400,321,277
3,f4d3b176ed9a39837f4ee6dfcd93f5e6.jpg,GARBAGE,256,166,310,253
3,f4d3b176ed9a39837f4ee6dfcd93f5e6.jpg,GARBAGE,121,25,322,261
9,e9880423cf89a096193c7398dfbdbf64.jpg,CLUTTER_SIDEWALK,430,-86,315,169
9,e9880423cf89a096193c7398dfbdbf64.jpg,CLUTTER_SIDEWALK,709,202,316,172
9,e9880423cf89a096193c7398dfbdbf64.jpg,CLUTTER_SIDEWALK,1010,480,322,200
3,3e0698e473dc8b81b783fe5eebf8c40d.jpg,GARBAGE,969,781,289,172
3,3e0698e473dc8b81b783fe5eebf8c40d.jpg,GARBAGE,838,713,281,189
9,c1e85d509a6c3aa9073030cf7e9acb07.jpg,CLUTTER_SIDEWALK,124,-17,229,176
9,c1e85d509a6c3aa9073030cf7e9acb07.jpg,CLUTTER_SIDEWALK,591,60,240,173
2,23ef980d29f608bd78f3ce64326c51ff.jpg,POTHOLES,737,533,352,240
2,23ef980d29f608bd78f3ce64326c51ff.jpg,POTHOLES,709,541,416,297
2,23ef980d29f608bd78f3ce64326c51ff.jpg,POTHOLES,526,250,454,209
3,af9a92509e7f389b8fbcf7c1e5f4532e.jpg,GARBAGE,496,422,233,176
3,3b2b6d0eabcbbf0c24dc23db2baae346.jpg,GARBAGE,880,731,292,209
3,3b2b6d0eabcbbf0c24dc23db2baae346.jpg,GARBAGE,777,613,287,202
3,3b2b6d0eabcbbf0c24dc23db2baae346.jpg,GARBAGE,588,502,286,210
3,3b2b6d0eabcbbf0c24dc23db2baae346.jpg,GARBAGE,504,418,325,252
3,3b2b6d0eabcbbf0c24dc23db2baae346.jpg,GARBAGE,285,189,251,184
3,3b2b6d0eabcbbf0c24dc23db2baae346.jpg,GARBAGE,241,144,246,175
3,3b2b6d0eabcbbf0c24dc23db2baae346.jpg,GARBAGE,294,203,242,162
3,155b5e088bd6a686024c0b362cdf9e78.jpg,GARBAGE,331,275,321,268
3,155b5e088bd6a686024c0b362cdf9e78.jpg,GARBAGE,660,542,247,186
0,89d0f582344322f3d864e1a1095a32c9.jpg,GRAFFITI,969,163,245,80
3,89d0f582344322f3d864e1a1095a32c9.jpg,GARBAGE,451,350,289,210
8,622befe6a3f136ca242b6dc3d2dc43e4.jpg,SAND_ON_ROAD,488,393,245,184
3,622befe6a3f136ca242b6dc3d2dc43e4.jpg,GARBAGE,969,772,277,185
3,622befe6a3f136ca242b6dc3d2dc43e4.jpg,GARBAGE,1000,724,353,206
3,622befe6a3f136ca242b6dc3d2dc43e4.jpg,GARBAGE,842,696,272,167
3,622befe6a3f136ca242b6dc3d2dc43e4.jpg,GARBAGE,766,554,280,152
3,622befe6a3f136ca242b6dc3d2dc43e4.jpg,GARBAGE,637,537,275,212
3,622befe6a3f136ca242b6dc3d2dc43e4.jpg,GARBAGE,270,180,335,289
3,622befe6a3f136ca242b6dc3d2dc43e4.jpg,GARBAGE,152,104,321,284
3,622befe6a3f136ca242b6dc3d2dc43e4.jpg,GARBAGE,181,123,293,260
3,622befe6a3f136ca242b6dc3d2dc43e4.jpg,GARBAGE,245,137,280,227
3,622befe6a3f136ca242b6dc3d2dc43e4.jpg,GARBAGE,371,296,289,231
3,622befe6a3f136ca242b6dc3d2dc43e4.jpg,GARBAGE,363,289,256,201
3,622befe6a3f136ca242b6dc3d2dc43e4.jpg,GARBAGE,133,37,302,241
3,00dfd4598684d7d0914304ab05719ef7.jpg,GARBAGE,872,706,267,143
3,00dfd4598684d7d0914304ab05719ef7.jpg,GARBAGE,956,832,267,195
3,00806f5a86377b0945f13b66b109708f.jpg,GARBAGE,765,713,263,203
9,b3e516d35c1495baa6ccd5854c4e4d65.jpg,CLUTTER_SIDEWALK,493,-91,340,138
9,b3e516d35c1495baa6ccd5854c4e4d65.jpg,CLUTTER_SIDEWALK,825,280,350,170
7,f31ab8174f848e6a4526ad51e0bc3788.jpg,BAD_BILLBOARD,308,206,123,36
3,f31ab8174f848e6a4526ad51e0bc3788.jpg,GARBAGE,171,50,453,364
7,8c8ddaf8eeb5446cc3c1aa0c8f42cf5a.jpg,BAD_BILLBOARD,952,675,177,119
7,8c8ddaf8eeb5446cc3c1aa0c8f42cf5a.jpg,BAD_BILLBOARD,775,628,182,111
7,8c8ddaf8eeb5446cc3c1aa0c8f42cf5a.jpg,BAD_BILLBOARD,688,562,193,128
3,8c8ddaf8eeb5446cc3c1aa0c8f42cf5a.jpg,GARBAGE,432,386,240,212
7,62089b860e186d20eac8ec3a9e4bc6e5.jpg,BAD_BILLBOARD,643,451,201,154
7,7944b1d6d5af4a141865fb56a33e029c.jpg,BAD_BILLBOARD,1017,723,172,1
4,49013a6c61fe64adf095596d10979223.jpg,CONSTRUCTION_ROAD,770,505,315,221
4,49013a6c61fe64adf095596d10979223.jpg,CONSTRUCTION_ROAD,873,679,319,235
4,a283e69829369ac3fd6d194a483c73fb.jpg,CONSTRUCTION_ROAD,752,-127,524,112
4,a283e69829369ac3fd6d194a483c73fb.jpg,CONSTRUCTION_ROAD,1061,373,510,120
3,2b94c6501b9a56d38a76bc21f1931bb4.jpg,GARBAGE,252,140,279,207
3,2b94c6501b9a56d38a76bc21f1931bb4.jpg,GARBAGE,137,27,274,207
7,f244d2c2562f0127726228c8ec66ae2b.jpg,BAD_BILLBOARD,340,103,236,33
7,7b7b18df92a5d9fd152b179955936b47.jpg,BAD_BILLBOARD,946,701,169,17
7,d9ff4baa04d43ddac95ccd9853f559c5.jpg,BAD_BILLBOARD,579,460,202,114
9,73b250e38e4ac507748311f3bdcb484a.jpg,CLUTTER_SIDEWALK,728,-190,491,194
9,73b250e38e4ac507748311f3bdcb484a.jpg,CLUTTER_SIDEWALK,1078,435,520,209
3,73b250e38e4ac507748311f3bdcb484a.jpg,GARBAGE,584,430,370,248
3,73b250e38e4ac507748311f3bdcb484a.jpg,GARBAGE,470,360,473,394
3,1a0d1acc7ce9dbded995be8a76fbc16e.jpg,GARBAGE,967,842,272,193
4,44d5aff42b74b2d8ff3d869a036327ad.jpg,CONSTRUCTION_ROAD,212,35,283,245
4,44d5aff42b74b2d8ff3d869a036327ad.jpg,CONSTRUCTION_ROAD,367,156,289,229
4,44d5aff42b74b2d8ff3d869a036327ad.jpg,CONSTRUCTION_ROAD,646,264,289,216
3,b805ef3733b3057d06e71e213631b3a7.jpg,GARBAGE,258,97,324,207
3,b805ef3733b3057d06e71e213631b3a7.jpg,GARBAGE,172,-46,386,199
3,b805ef3733b3057d06e71e213631b3a7.jpg,GARBAGE,451,239,358,202
3,b805ef3733b3057d06e71e213631b3a7.jpg,GARBAGE,573,369,240,139
3,b805ef3733b3057d06e71e213631b3a7.jpg,GARBAGE,727,606,226,166
3,18a3d6425d998d1bc158439aaa90e06c.jpg,GARBAGE,301,80,489,345
3,99a6e3e8eea5c7d137fb239b9f7f42fa.jpg,GARBAGE,791,693,313,242
3,99a6e3e8eea5c7d137fb239b9f7f42fa.jpg,GARBAGE,897,763,313,249
2,92814912ee3f31f12cad4a340c611921.jpg,POTHOLES,380,76,521,331
4,fee5c272324bb42854d85cffcd138095.jpg,CONSTRUCTION_ROAD,589,-85,519,163
4,fee5c272324bb42854d85cffcd138095.jpg,CONSTRUCTION_ROAD,1046,288,498,143
3,1898586e87cdb48ac6c779c6df62df3a.jpg,GARBAGE,204,76,543,482
3,1898586e87cdb48ac6c779c6df62df3a.jpg,GARBAGE,122,65,526,485
3,1898586e87cdb48ac6c779c6df62df3a.jpg,GARBAGE,119,3,503,398
3,2daf7bc6e82c0f2323399f337cd5f6d9.jpg,GARBAGE,281,199,287,223
3,2daf7bc6e82c0f2323399f337cd5f6d9.jpg,GARBAGE,179,82,330,225
4,0c22283943d6195ca3cb12358a3c41f7.jpg,CONSTRUCTION_ROAD,688,-208,383,92
4,0c22283943d6195ca3cb12358a3c41f7.jpg,CONSTRUCTION_ROAD,1048,577,251,101
8,0c22283943d6195ca3cb12358a3c41f7.jpg,SAND_ON_ROAD,862,709,210,98
8,0c22283943d6195ca3cb12358a3c41f7.jpg,SAND_ON_ROAD,974,368,426,161
3,0c22283943d6195ca3cb12358a3c41f7.jpg,GARBAGE,191,20,316,192
3,0c22283943d6195ca3cb12358a3c41f7.jpg,GARBAGE,680,625,209,164
3,3c9d77a915a80818a0c4c50a068df8b5.jpg,GARBAGE,244,174,349,303
1,19af5c6b4970a9c9959e7790781aa078.jpg,FADED_SIGNAGE,386,323,240,189
0,3a0be5db6112661dd2d2733cadc3d9f3.jpg,GRAFFITI,765,678,231,154
3,3a0be5db6112661dd2d2733cadc3d9f3.jpg,GARBAGE,576,364,539,408
7,f43dc98c5a0bcaa22235b8516202d679.jpg,BAD_BILLBOARD,722,650,191,137
3,c2107ebda88b55c4cd614ef4df43a591.jpg,GARBAGE,321,177,301,209
3,c2107ebda88b55c4cd614ef4df43a591.jpg,GARBAGE,461,300,355,268
3,c2107ebda88b55c4cd614ef4df43a591.jpg,GARBAGE,151,60,343,278
3,c2107ebda88b55c4cd614ef4df43a591.jpg,GARBAGE,640,533,366,270
3,c2107ebda88b55c4cd614ef4df43a591.jpg,GARBAGE,747,593,346,275
3,c2107ebda88b55c4cd614ef4df43a591.jpg,GARBAGE,882,735,367,269
4,2823f7e408b57b0fb9325d2a84a59558.jpg,CONSTRUCTION_ROAD,586,-104,537,148
4,2823f7e408b57b0fb9325d2a84a59558.jpg,CONSTRUCTION_ROAD,978,312,532,162
2,f2a891364992f51dc9e1705b4242aae3.jpg,POTHOLES,505,313,438,233
2,f2a891364992f51dc9e1705b4242aae3.jpg,POTHOLES,436,218,572,330
2,f2a891364992f51dc9e1705b4242aae3.jpg,POTHOLES,635,490,394,292
8,cb312e6a26240ab96f55a209d1c20f46.jpg,SAND_ON_ROAD,415,277,255,160
2,cb312e6a26240ab96f55a209d1c20f46.jpg,POTHOLES,489,179,494,382
2,cb312e6a26240ab96f55a209d1c20f46.jpg,POTHOLES,726,372,502,348
3,5d253eb327235d8f06f6bc2c918dcd97.jpg,GARBAGE,925,848,275,212
3,5d253eb327235d8f06f6bc2c918dcd97.jpg,GARBAGE,205,59,264,124
9,b23fd2a324452651d846ed423e82b880.jpg,CLUTTER_SIDEWALK,548,174,432,329
9,b23fd2a324452651d846ed423e82b880.jpg,CLUTTER_SIDEWALK,959,406,430,316
4,a9e0d178d4718d527d84bfa913b35ad3.jpg,CONSTRUCTION_ROAD,519,-40,509,266
4,a9e0d178d4718d527d84bfa913b35ad3.jpg,CONSTRUCTION_ROAD,959,271,542,268
4,a9e0d178d4718d527d84bfa913b35ad3.jpg,CONSTRUCTION_ROAD,592,406,259,185
3,5bd31974a39e8d0703e6ccf59c7d2747.jpg,GARBAGE,695,583,204,148
3,5bd31974a39e8d0703e6ccf59c7d2747.jpg,GARBAGE,401,299,199,151
